	featureCounts on dataset 88 and 98: Counts	featureCounts on dataset 89 and 98: Counts	featureCounts on dataset 90 and 98: Counts	Mutant	Mutant2	Mutant3
gene-BTH_RS19070	144.446497209008	150.27773883567	133.083743242216	159.167041650913	103.532200917725	127.246897101079
gene-BTH_RS19075	586.540322000216	663.182195296546	479.294350662183	761.584072709431	455.184676448619	518.627504851367
gene-BTH_RS19080	491.336948839733	472.612598946964	418.538728747259	549.025555061693	364.147741158895	407.768465710276
gene-BTH_RS19085	369.870576186703	422.520019335073	351.03248217512	479.515897631864	323.984387354605	375.956741435006
gene-BTH_RS19090	0	0	0	0	0	0
gene-BTH_RS19095	772.569901739091	775.3460148623	618.164343610582	781.731799500686	562.286953260059	599.602803006599
gene-BTH_RS19100	168.52091341051	168.79021390963	140.79874285046	209.53635862905	157.975858296874	165.806562889285
gene-BTH_RS19105	323.910327074746	346.292180795241	271.953736190615	316.3193106227	201.709287994878	229.430011439824
gene-BTH_RS19110	145.540788854531	169.879183031627	154.299992164888	97.7164749375857	93.7144922100098	103.14710598345
gene-BTH_RS19115	0	1.08896912199761	0	1.00738633956274	1.78503794685733	1.92798328941029
gene-BTH_RS19120	0	0	0	0	0	0
gene-BTH_RS19125	254.96995340681	286.398879085372	215.055614079813	166.218746027852	143.695554722015	129.174880390489
gene-BTH_RS19130	0	0	0	0	0	0
gene-BTH_RS19135	192.595329612011	193.836503715575	149.478117409735	111.819883691464	93.7144922100098	99.2911394046297
gene-BTH_RS19140	230.895537205309	192.747534593577	169.729991381377	106.78295199365	122.275099359727	98.3271477599246
gene-BTH_RS19150	124.749247589598	106.718973955766	88.7224954948106	115.849429049715	84.7893024757232	92.5431978916937
gene-BTH_RS19155	878.716191354802	1088.96912199761	1346.26743163865	1536.26416783318	2222.37224383738	1847.00799125505
gene-BTH_RS19160	863.396108317482	845.040038670147	1197.75368917994	1368.0306491262	2194.70415566109	1945.33513901498
gene-BTH_RS19165	1606.42013562746	1533.26852377264	1774.44990989621	2373.40221600981	3401.38980773664	2851.48728503781
gene-BTH_RS19170	726.609652627134	827.616532718185	890.118079801197	1175.61985826972	1379.83433292072	1273.43296265549
rna-BTH_RS19175	53.6202906306168	114.341757809749	67.5062465721385	66.4874984111408	63.3688471134352	56.8755070376034
gene-BTH_RS19180	12344.7040531426	11489.7132061968	11714.2625301681	11322.0150703456	11388.5421009498	10628.9718745189
gene-BTH_RS19185	8769.65324721965	8950.23721369837	9199.17265788041	8937.53160460063	8611.91557461319	8033.90636697266
gene-BTH_RS19190	3921.94125755368	4453.88370897023	4474.69977278175	4598.71864010391	4468.84249995733	4296.51076045082
gene-BTH_RS19195	291.081577709063	351.737026405229	306.671234427715	324.378401339202	356.115070398037	337.3970756468
gene-BTH_RS19200	0	0	0	0	0	0
gene-BTH_RS19205	593.106071873353	631.602090758615	581.518095471421	556.077259438632	710.445102849217	602.494777940714
gene-BTH_RS19210	571.220238962897	632.691059880613	587.304345177605	594.357940342016	554.254282499201	572.611036954855
gene-BTH_RS19215	762.721276929386	753.566632422347	663.489966309018	693.081801619165	825.580050421515	751.913482870012
gene-BTH_RS19220	8536.5691267233	9233.36918541775	8204.90208336792	10207.8457787892	9210.79580578382	9414.34240219043
gene-BTH_RS19225	1373.3360151311	1314.38573025112	1187.14556471861	1454.6658743286	1266.48442329528	1392.96792659893
gene-BTH_RS19230	158.672288600805	139.388047615694	108.974369466452	126.930678784905	141.017997801729	141.706771771656
gene-BTH_RS19235	1.09429164552279	1.08896912199761	0.96437495103055	0	0	0
gene-BTH_RS19240	0	0	0	0	0	0
gene-BTH_RS19245	51.4317073395712	45.7367031238997	36.6462481391609	33.2437492055704	54.4436573791486	45.3076073011417
gene-BTH_RS19250	253.875661761288	240.662175961472	242.058112708668	198.45510889386	259.723021267742	187.978370717503
gene-BTH_RS19255	436.622366563594	600.021986220684	561.26622149978	478.508511292301	538.188940977485	458.860022879648
gene-BTH_RS19260	1538.57405360504	1666.12275665635	1637.50866684987	1067.8295199365	1697.57108746132	1306.20867857547
gene-BTH_RS19265	2104.32283434033	2847.65425402376	2842.01298068703	1794.15507076124	2469.59999947712	2146.80939275835
gene-BTH_RS19270	1859.20150574322	2595.01341772031	2542.09237091653	3076.55788102461	2694.51478078114	2536.26201721923
gene-BTH_RS19275	263.724286570993	251.551867181448	293.169985113287	386.836354392092	311.489121726604	335.46909235739
gene-BTH_RS19280	87.5433316418233	100.18515922378	101.259369858208	123.908519766217	91.0369352897238	144.598746705771
gene-BTH_RS19285	63.4689154403219	47.9146413678949	55.9337471597719	39.2880672429468	60.6912901931492	60.731473616424
gene-BTH_RS19290	307.495952391904	346.292180795241	293.169985113287	334.45226473483	302.563931992317	296.909426569184
gene-BTH_RS19295	110.523456197802	101.274128345778	76.1856211314134	90.6647705606466	99.0696060505818	117.606980654027
gene-BTH_RS19300	103.957706324665	65.3381473198567	104.152494711299	85.6278388628329	85.6818214491518	115.678997364617
gene-BTH_RS19305	9.84862480970512	11.9786603419737	7.7149996082444	3.02215901868822	7.14015178742932	11.5678997364617
gene-BTH_RS19310	0	0	0	0	0	0
gene-BTH_RS19315	138.975038981395	103.452066589773	92.5799952989328	92.679543239772	124.952656280013	111.823030785797
gene-BTH_RS19320	0	0	0	0	0	0
gene-BTH_RS19325	148.8236637911	163.345368299642	127.297493536033	141.034087538784	136.555402934586	160.986604665759
gene-BTH_RS19330	201.349662776194	197.103411081568	213.126864177751	202.484654252111	211.526996702594	196.654295519849
gene-BTH_RS19335	57.9974572127079	38.1139192699164	50.1474974535886	39.2880672429468	55.3361763525772	57.8394986823086
gene-BTH_RS19340	755.061235410726	729.6093117384	807.18183401257	1529.21246345624	1408.39494007043	1477.79919133298
gene-BTH_RS19345	6572.31562300989	6215.83574836237	6957.00089673439	20806.5574573288	13556.470687408	14409.7471050525
gene-BTH_RS19350	516.505656686758	608.733739196665	661.561216406957	735.3920278808	698.842356194645	734.561633265319
gene-BTH_RS19355	611.70902984724	698.029207200469	690.492464937874	635.660780264089	544.436573791486	560.079145573688
gene-BTH_RS19360	276.855786317266	295.110632061353	295.098735015348	229.684085420305	254.367907427169	229.430011439824
gene-BTH_RS19365	228.706953914263	222.149700887513	258.452486876187	215.580676666426	188.321503393448	222.682069926888
gene-BTH_RS19370	85.3547483507777	77.3168076618305	104.152494711299	90.6647705606466	68.7239609540072	80.0113065105269
gene-BTH_RS19375	133.503580753781	95.8292827357898	158.15749196901	107.790338333213	117.812504492584	112.787022430502
gene-BTH_RS19380	73.317540250027	66.4271164418543	65.5774966700774	53.3914759968252	52.6586194322912	82.9032814446423
gene-BTH_RS19385	314.061702265041	353.914964649224	290.276860260195	336.467037413955	308.811564806318	321.973209331518
gene-BTH_RS19390	511.034198459144	525.972085924847	471.579351053939	586.298849625514	472.142536943764	515.735529917252
gene-BTH_RS19395	124.749247589598	124.142479907728	123.43999373191	163.196587009164	114.242428598869	142.670763416361
gene-BTH_RS19400	3.28287493656837	2.17793824399522	2.89312485309165	1.00738633956274	2.67755692028599	1.92798328941029
gene-BTH_RS19405	0	0	0	0	0	0
gene-BTH_RS19410	115.994914425416	84.9395915158137	97.4018700540855	114.842042710152	91.0369352897238	117.606980654027
gene-BTH_RS19415	193.689621257534	173.14609039762	169.729991381377	169.24090504654	201.709287994878	186.050387428093
gene-BTH_RS19420	194.783912903057	179.679905129606	173.587491185499	171.255677725666	169.578604951446	181.230429204567
MSTRG.3003.1	246.215620242628	337.58042781926	366.462481391609	345.53351447002	351.652475530894	348.964975383262
gene-BTH_RS19430	120.372081007507	177.501966885611	170.694366332407	202.484654252111	232.947452064882	219.790094992773
gene-BTH_RS19435	996.899689071263	1050.8552027277	1198.71806413097	1178.64201728841	1289.68991660442	1242.58523002493
gene-BTH_RS19440	611.70902984724	601.110955342682	599.841219541002	445.264762086731	589.955041436348	516.699521561957
gene-BTH_RS19445	105.051997970188	120.875572541735	103.188119760269	90.6647705606466	131.200289094014	101.21912269404
gene-BTH_RS19450	137.880747335872	125.231449029725	146.584992556644	140.026701199221	112.457390652012	155.202654797528
gene-BTH_RS19455	503.374156940484	484.591259288937	406.966229334892	423.102262616351	400.741019069471	436.68821505143
gene-BTH_RS19460	128.032122526167	113.252788687752	140.79874285046	105.775565654088	132.092808067442	116.642989009322
gene-BTH_RS19465	131.314997462735	83.8506223938161	93.5443702499633	99.7312476167112	112.457390652012	108.931055851681
gene-BTH_RS19470	0	0	0	0	0	0
gene-BTH_RS19475	19.6972496194102	18.5124750739594	18.3231240695804	21.1551131308175	12.4952656280013	28.9197493411543
MSTRG.3013.1	21.8858329104558	17.4235059519618	15.4299992164888	10.0738633956274	27.6680881762886	10.6039080917566
MSTRG.3013.2	2.18858329104558	0	3.8574998041222	3.02215901868822	8.92518973428665	3.85596657882057
gene-BTH_RS19480	0	0	0	0	0	0
gene-BTH_RS19485	0	0	0	0	0	0
gene-BTH_RS19490	0	0	0	0	0	0
gene-BTH_RS19495	0	0	0	0	0	0
gene-BTH_RS19500	0	0	0	0	0	0
gene-BTH_RS19505	59.0917488582307	82.7616532718185	99.3306199561466	86.6352252023956	99.9621250240105	93.5071895363989
gene-BTH_RS19510	161.955163537373	116.519696053744	155.264367115919	128.945451464031	133.8778460143	147.490721639887
gene-BTH_RS19515	68.9403736679359	81.6726841498209	63.6487467680163	76.5613618067682	91.0369352897238	59.7674819717189
gene-BTH_RS34560	67.8460820224131	86.0285606378113	76.1856211314134	70.5170437693918	90.1444163162951	59.7674819717189
gene-BTH_RS19520	122.560664298553	96.9182518577875	134.048118193246	91.6721569002093	123.167618333156	120.498955588143
gene-BTH_RS19525	13.1314997462735	13.0676294639713	5.7862497061833	2.01477267912548	8.03267076085798	6.747941512936
gene-BTH_RS19530	2.18858329104558	1.08896912199761	3.8574998041222	2.01477267912548	0.892518973428665	2.89197493411543
gene-BTH_RS19535	0	0	0	0	0	0
gene-BTH_RS33750	879.810483000324	1225.09026224731	1106.13806883204	1135.32440468721	1083.5180337424	897.476221220488
gene-BTH_RS31500	1251.86964247807	1573.56038128655	1264.29556080105	1129.28008664983	1518.17477380216	912.90008753577
gene-BTH_RS35720	1018.78552198172	1378.63490844898	1111.92431853822	1118.19883691464	1395.007155469	924.467987272232
gene-BTH_RS19540	753.966943765203	847.217976914142	685.670590182721	697.111346977416	949.640187728099	563.935112152509
gene-BTH_RS33755	0	0	0	0	0	0
gene-BTH_RS33760	710.195277944292	724.164466128412	702.06496435024	568.165895513385	638.151066001495	541.76330432429
gene-BTH_RS33765	0	0	0	0	0	0
gene-BTH_RS31510	3300.38360289674	4591.09381834193	4516.16789567606	3959.02831448157	4469.73501893075	3382.64668127035
gene-BTH_RS35250	288.892994418017	413.808266359093	413.716853992106	308.260219906198	417.698879564615	273.773627096261
MSTRG.3028.1	2.18858329104558	0	0	0	0.892518973428665	0
gene-BTH_RS19565	0	0	0	0	0	0
gene-BTH_RS19570	1.09429164552279	0	0	0	1.78503794685733	0.963991644705143
MSTRG.3028.4	1.09429164552279	0	0	0	0	0
gene-BTH_RS19575	16.4143746828419	14.156598585969	7.7149996082444	11.0812497351901	15.1728225482873	17.3518496046926
gene-BTH_RS19580	0	0	0.96437495103055	1.00738633956274	0	0
gene-BTH_RS19585	0	0	0	0	0	0
MSTRG.3029.1	0	2.17793824399522	0.96437495103055	0	0	0
MSTRG.3030.1	154.295122018714	230.861453863494	178.409365940652	150.100564594848	226.699819250881	140.742780126951
gene-BTH_RS19590	0	0	0	0	0	0
gene-BTH_RS19595	0	0	0	0	0	0
gene-BTH_RS19600	0	0	0	0	0	0
gene-BTH_RS19615	0	0	0	0	0	0
gene-BTH_RS33775	0	0	0	0	0	0
gene-BTH_RS33780	0	0	0	0	0	0
gene-BTH_RS19610	0	0	0	0	0	0
gene-BTH_RS19625	167.426621764987	174.235059519618	156.228742066949	124.91590610578	572.997180941203	130.138872035194
gene-BTH_RS19630	175.086663283647	194.925472837573	189.981865353018	166.218746027852	812.192265820085	159.058621376349
gene-BTH_RS19635	26459.9719887411	29303.0701038337	33195.7145643736	27722.264678427	25886.620305325	20102.1177670364
gene-BTH_RS19640	126826.2131328	129464.27200693	150201.398623008	115148.288157379	116040.854330328	95899.816798557
gene-BTH_RS19645	772.569901739091	766.634261886319	763.784961216195	698.118733316979	702.412432088359	717.209783660626
gene-BTH_RS19650	921.39356553019	1294.78428605516	1149.53494162842	1543.31587221012	1104.04597013126	1154.86199035676
gene-BTH_RS19655	962.976648060057	927.801691941965	882.403080192953	1038.61531608918	908.584314950381	944.71181181104
gene-BTH_RS19660	964.070939705579	1345.96583478905	1074.31369544803	1510.07212300455	1071.0227681144	1221.37741384142
gene-BTH_RS19665	0	0	2.89312485309165	4.02954535825096	0.892518973428665	0
gene-BTH_RS19670	0	0	0	0	0	0
gene-BTH_RS19675	1897.50171333652	1795.71008217406	1774.44990989621	1947.27779437478	1994.77990561307	1822.90820013743
gene-BTH_RS19680	1561.55417816102	1497.33254274672	1377.12743007162	1715.57893627535	1510.1421030413	1636.85781270933
gene-BTH_RS19685	493.525532130779	539.039715388818	511.118724046191	606.446576416769	421.26895545833	563.935112152509
gene-BTH_RS19690	836.038817179413	843.951069548149	724.245588223943	804.901685310629	816.654860687228	878.196388326385
gene-BTH_RS19695	5248.22273192731	5530.87417062587	4551.84976886419	5538.61009491594	5032.91449116424	4895.14957181272
gene-BTH_RS19700	2391.0272454673	2425.13423468868	2186.23801398626	2789.45277424923	2742.71080534629	2609.52538221682
gene-BTH_RS19705	1.09429164552279	2.17793824399522	4.82187475515275	0	4.46259486714332	2.89197493411543
gene-BTH_RS19710	0	0	0	0	0	0
gene-BTH_RS19715	732.081110854748	782.968798716283	638.416217582224	771.657936105059	1566.37079836731	775.049282342935
gene-BTH_RS19720	4.37716658209117	2.17793824399522	0.96437495103055	0	10.710227681144	1.92798328941029
gene-BTH_RS19725	9.84862480970512	9.80072209797851	8.67937455927495	12.0886360747529	33.0232020168606	18.3158412493977
gene-BTH_RS19730	0	0	0	0	0	0
gene-BTH_RS19735	1670.9833427133	1944.89885188773	1609.54179326999	2049.02381467061	2624.00578188027	2189.22502512538
gene-BTH_RS19740	5173.81090003176	5389.30818476618	4525.81164518637	6326.386212454	6319.03433187495	5862.03319145197
gene-BTH_RS19745	1364.58168196692	1730.37193485421	1347.23180658968	1942.24086267696	2281.27849608367	1689.87735316812
gene-BTH_RS19750	492.431240485256	630.513121636617	518.833723654436	570.180668192511	901.444163162952	559.115153928983
gene-BTH_RS19755	5.47145822761396	1.08896912199761	1.9287499020611	0	1.78503794685733	0.963991644705143
gene-BTH_RS19760	0	0	0	0	0	0
gene-BTH_RS19765	1101.95168704145	1257.75933590724	1079.13557020319	1201.81190309835	1313.78792888699	1278.25292087902
MSTRG.3054.1	44.8659574664345	46.8256722458973	42.4324978453442	43.3176126011978	59.7987712197205	58.8034903270137
gene-BTH_RS19770	0	0	0	0	0	0
gene-BTH_RS19775	0	0	0	0	0	0
gene-BTH_RS19780	0	0	0	0	0	0
gene-BTH_RS19785	0	0	0	0	0	0
gene-BTH_RS19790	0	0	0	0	0	0
gene-BTH_RS19815	0	0	0	0	0	0
gene-BTH_RS19820	0	0	0	0	0	0
gene-BTH_RS19825	0	0	0	0	0	0
gene-BTH_RS19830	0	0	0	0	0	0
gene-BTH_RS19835	0	0	0	0	0	0
gene-BTH_RS19840	0	0	0	0	0	0
gene-BTH_RS19845	0	0	0	0	0	0
gene-BTH_RS19850	0	0	0	0	0	0
gene-BTH_RS19855	0	0	0	0	0	0
gene-BTH_RS19860	0	0	0	0	0	0
gene-BTH_RS19865	0	0	0	0	0	0
gene-BTH_RS19870	0	0	0	0	0	0
gene-BTH_RS19885	0	0	0	0	0	0
gene-BTH_RS19890	0	0	0	0	0	0
gene-BTH_RS19895	0	0	0	0	0	0
gene-BTH_RS19900	0	0	0	0	0	0
gene-BTH_RS19795	0	0	0	0	0	0
gene-BTH_RS19800	0	0	0	0	0	0
gene-BTH_RS19805	0	0	0	0	0	0
gene-BTH_RS19810	0	0	0	0	0	0
gene-BTH_RS19880	0	0	0	0	0	0
gene-BTH_RS31535	2.18858329104558	1.08896912199761	3.8574998041222	2.01477267912548	8.03267076085798	3.85596657882057
gene-BTH_RS19905	289.98728606354	425.786926701066	344.281857517906	311.282378924887	339.157209902893	339.32505893621
gene-BTH_RS19910	0	0	0	0	0	0
gene-BTH_RS19915	1068.02864603024	1198.95500331937	1107.10244378307	1253.18860641605	1006.76140202753	1196.31363107908
gene-BTH_RS19920	321.721743783701	352.825995527226	264.238736582371	301.208515529259	298.101337125174	334.505100712685
MSTRG.3064.1	100.674831388097	193.836503715575	124.404368682941	60.4431803737644	86.5743404225805	86.7592480234629
gene-BTH_RS19930	0	0	0	0	0	0
rna-BTH_RS19925	15.3200830373191	7.62278385398328	7.7149996082444	3.02215901868822	24.098012282574	3.85596657882057
gene-BTH_RS34565	269.195744798607	410.5413589931	246.879987463821	154.130109953099	204.386844915164	169.662529468105
gene-BTH_RS19935	61.2803321492763	47.9146413678949	57.862497061833	56.4136350155134	74.9715937680078	61.6954652611292
gene-BTH_RS34570	117.089206070939	124.142479907728	116.689369074697	128.945451464031	124.060137306584	135.922821903425
gene-BTH_RS19945	134.597872399303	158.989491811651	189.981865353018	156.144882632225	190.106541340306	196.654295519849
gene-BTH_RS19950	153.200830373191	137.210109371699	168.765616430346	186.366472819107	171.363642898304	159.058621376349
gene-BTH_RS19955	166.332330119464	200.370318447561	185.159990597866	171.255677725666	138.340440881443	164.842571244579
gene-BTH_RS19960	191.501037966488	200.370318447561	176.480616038591	209.53635862905	185.643946473162	196.654295519849
gene-BTH_RS19965	432.245199981503	577.153634658734	520.762473556497	622.564757849773	473.035055917192	499.347671957264
gene-BTH_RS19970	172.898079992601	116.519696053744	138.869992948399	160.174427990476	169.578604951446	167.734546178695
